match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,total_runs,extra_runs,player_dismissed,dismissal_kind
1140992,1,India,Ireland,1,1,Rohit Sharma,Boyd Rankin,0,0,0,0,0,0,,
1140992,1,India,Ireland,1,2,Rohit Sharma,Boyd Rankin,0,0,0,0,0,0,,
1140992,1,India,Ireland,1,3,Rohit Sharma,Boyd Rankin,0,0,0,0,1,0,,
1140992,1,India,Ireland,1,4,Shikhar Dhawan,Boyd Rankin,0,0,0,0,0,0,,
1140992,1,India,Ireland,1,5,Shikhar Dhawan,Boyd Rankin,0,0,0,0,0,0,,
1140992,1,India,Ireland,1,6,Shikhar Dhawan,Boyd Rankin,0,0,0,0,0,0,,
1140992,1,India,Ireland,2,1,Rohit Sharma,Peter Chase,0,0,0,0,2,0,,
1140992,1,India,Ireland,2,2,Rohit Sharma,Peter Chase,0,0,0,0,0,0,,
1140992,1,India,Ireland,2,3,Rohit Sharma,Peter Chase,0,0,4,0,4,4,,
1140992,1,India,Ireland,2,4,Rohit Sharma,Peter Chase,0,0,0,0,0,0,,
1140992,1,India,Ireland,2,5,Rohit Sharma,Peter Chase,0,0,0,0,4,0,,
1140992,1,India,Ireland,2,6,Rohit Sharma,Peter Chase,0,0,0,0,0,0,,
1140992,1,India,Ireland,3,1,Shikhar Dhawan,Stuart Thompson,0,0,0,0,0,0,,
1140992,1,India,Ireland,3,2,Shikhar Dhawan,Stuart Thompson,0,0,0,0,4,0,,
1140992,1,India,Ireland,3,3,Shikhar Dhawan,Stuart Thompson,0,0,0,0,1,0,,
1140992,1,India,Ireland,3,4,Rohit Sharma,Stuart Thompson,1,0,0,0,1,1,,
1140992,1,India,Ireland,3,5,Rohit Sharma,Stuart Thompson,0,0,0,0,1,0,,
1140992,1,India,Ireland,3,6,Shikhar Dhawan,Stuart Thompson,0,0,0,0,6,0,,
1140992,1,India,Ireland,3,7,Shikhar Dhawan,Stuart Thompson,0,0,0,0,4,0,,
1140992,1,India,Ireland,4,1,Rohit Sharma,Boyd Rankin,0,0,0,0,0,0,,
1140992,1,India,Ireland,4,2,Rohit Sharma,Boyd Rankin,0,0,0,0,4,0,,
1140992,1,India,Ireland,4,3,Rohit Sharma,Boyd Rankin,0,0,0,0,0,0,,
1140992,1,India,Ireland,4,4,Rohit Sharma,Boyd Rankin,0,0,0,0,0,0,,
1140992,1,India,Ireland,4,5,Rohit Sharma,Boyd Rankin,0,0,0,0,4,0,,
1140992,1,India,Ireland,4,6,Rohit Sharma,Boyd Rankin,0,0,0,0,1,0,,
1140992,1,India,Ireland,5,1,Rohit Sharma,Kevin O'Brien,0,0,0,0,1,0,,
1140992,1,India,Ireland,5,2,Shikhar Dhawan,Kevin O'Brien,0,0,0,0,6,0,,
1140992,1,India,Ireland,5,3,Shikhar Dhawan,Kevin O'Brien,0,0,0,0,1,0,,
1140992,1,India,Ireland,5,4,Rohit Sharma,Kevin O'Brien,0,0,0,0,0,0,,
1140992,1,India,Ireland,5,5,Rohit Sharma,Kevin O'Brien,0,0,0,0,4,0,,
1140992,1,India,Ireland,5,6,Rohit Sharma,Kevin O'Brien,0,0,0,0,1,0,,
1140992,1,India,Ireland,6,1,Rohit Sharma,Peter Chase,0,0,0,0,1,0,,
1140992,1,India,Ireland,6,2,Shikhar Dhawan,Peter Chase,0,0,0,0,0,0,,
1140992,1,India,Ireland,6,3,Shikhar Dhawan,Peter Chase,0,0,0,0,0,0,,
1140992,1,India,Ireland,6,4,Shikhar Dhawan,Peter Chase,0,0,0,0,0,0,,
1140992,1,India,Ireland,6,5,Shikhar Dhawan,Peter Chase,0,0,0,0,2,0,,
1140992,1,India,Ireland,6,6,Shikhar Dhawan,Peter Chase,0,0,0,0,6,0,,
1140992,1,India,Ireland,7,1,Rohit Sharma,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,7,2,Shikhar Dhawan,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,7,3,Rohit Sharma,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,7,4,Shikhar Dhawan,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,7,5,Rohit Sharma,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,7,6,Shikhar Dhawan,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,8,1,Shikhar Dhawan,Simi Singh,0,0,0,0,1,0,,
1140992,1,India,Ireland,8,2,Rohit Sharma,Simi Singh,0,0,0,0,1,0,,
1140992,1,India,Ireland,8,3,Shikhar Dhawan,Simi Singh,0,0,0,0,1,0,,
1140992,1,India,Ireland,8,4,Rohit Sharma,Simi Singh,0,0,0,0,6,0,,
1140992,1,India,Ireland,8,5,Rohit Sharma,Simi Singh,0,0,0,0,1,0,,
1140992,1,India,Ireland,8,6,Shikhar Dhawan,Simi Singh,0,0,0,0,2,0,,
1140992,1,India,Ireland,9,1,Rohit Sharma,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,9,2,Shikhar Dhawan,George Dockrell,0,0,0,0,0,0,,
1140992,1,India,Ireland,9,3,Shikhar Dhawan,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,9,4,Rohit Sharma,George Dockrell,0,0,0,0,0,0,,
1140992,1,India,Ireland,9,5,Rohit Sharma,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,9,6,Shikhar Dhawan,George Dockrell,0,0,0,0,4,0,,
1140992,1,India,Ireland,10,1,Rohit Sharma,Boyd Rankin,0,0,0,0,0,0,,
1140992,1,India,Ireland,10,2,Rohit Sharma,Boyd Rankin,0,0,0,0,1,0,,
1140992,1,India,Ireland,10,3,Shikhar Dhawan,Boyd Rankin,0,0,0,0,1,0,,
1140992,1,India,Ireland,10,4,Rohit Sharma,Boyd Rankin,0,0,0,0,6,0,,
1140992,1,India,Ireland,10,5,Rohit Sharma,Boyd Rankin,0,0,0,0,1,0,,
1140992,1,India,Ireland,10,6,Shikhar Dhawan,Boyd Rankin,0,0,0,0,1,0,,
1140992,1,India,Ireland,11,1,Shikhar Dhawan,George Dockrell,0,0,0,0,6,0,,
1140992,1,India,Ireland,11,2,Shikhar Dhawan,George Dockrell,0,0,0,0,0,0,,
1140992,1,India,Ireland,11,3,Shikhar Dhawan,George Dockrell,0,0,0,0,0,0,,
1140992,1,India,Ireland,11,4,Shikhar Dhawan,George Dockrell,0,0,0,0,4,0,,
1140992,1,India,Ireland,11,5,Shikhar Dhawan,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,11,6,Rohit Sharma,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,12,1,Rohit Sharma,Paul Stirling,0,0,0,0,1,0,,
1140992,1,India,Ireland,12,2,Shikhar Dhawan,Paul Stirling,0,0,0,0,1,0,,
1140992,1,India,Ireland,12,3,Rohit Sharma,Paul Stirling,0,0,0,0,1,0,,
1140992,1,India,Ireland,12,4,Shikhar Dhawan,Paul Stirling,0,0,0,0,1,0,,
1140992,1,India,Ireland,12,5,Rohit Sharma,Paul Stirling,0,0,0,0,1,0,,
1140992,1,India,Ireland,12,6,Shikhar Dhawan,Paul Stirling,0,0,0,0,0,0,,
1140992,1,India,Ireland,13,1,Rohit Sharma,Kevin O'Brien,0,0,0,0,1,0,,
1140992,1,India,Ireland,13,2,Shikhar Dhawan,Kevin O'Brien,0,0,0,0,1,0,,
1140992,1,India,Ireland,13,3,Rohit Sharma,Kevin O'Brien,0,0,0,0,6,0,,
1140992,1,India,Ireland,13,4,Rohit Sharma,Kevin O'Brien,0,0,0,0,1,0,,
1140992,1,India,Ireland,13,5,Shikhar Dhawan,Kevin O'Brien,0,0,0,0,0,0,,
1140992,1,India,Ireland,13,6,Shikhar Dhawan,Kevin O'Brien,1,0,0,0,1,1,,
1140992,1,India,Ireland,13,7,Shikhar Dhawan,Kevin O'Brien,0,0,0,0,1,0,,
1140992,1,India,Ireland,14,1,Shikhar Dhawan,Paul Stirling,0,0,0,0,1,0,,
1140992,1,India,Ireland,14,2,Rohit Sharma,Paul Stirling,0,0,0,0,0,0,,
1140992,1,India,Ireland,14,3,Rohit Sharma,Paul Stirling,0,0,0,0,1,0,,
1140992,1,India,Ireland,14,4,Shikhar Dhawan,Paul Stirling,0,0,0,0,1,0,,
1140992,1,India,Ireland,14,5,Rohit Sharma,Paul Stirling,0,0,0,0,4,0,,
1140992,1,India,Ireland,14,6,Rohit Sharma,Paul Stirling,0,0,0,0,4,0,,
1140992,1,India,Ireland,15,1,Shikhar Dhawan,George Dockrell,0,0,0,0,6,0,,
1140992,1,India,Ireland,15,2,Shikhar Dhawan,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,15,3,Rohit Sharma,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,15,4,Shikhar Dhawan,George Dockrell,0,0,0,0,1,0,,
1140992,1,India,Ireland,15,5,Rohit Sharma,George Dockrell,0,0,0,0,6,0,,
1140992,1,India,Ireland,15,6,Rohit Sharma,George Dockrell,0,0,0,0,0,0,,
1140992,1,India,Ireland,16,1,Shikhar Dhawan,Kevin O'Brien,0,0,0,0,4,0,,
1140992,1,India,Ireland,16,2,Shikhar Dhawan,Kevin O'Brien,0,0,0,0,1,0,,
