match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,total_runs,extra_runs,player_dismissed,dismissal_kind
1144990,1,Australia,India,1,1,D'Arcy Short,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,1,2,D'Arcy Short,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,1,3,D'Arcy Short,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,1,4,D'Arcy Short,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,1,5,D'Arcy Short,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,1,6,D'Arcy Short,Bhuvneshwar Kumar,0,0,0,0,1,0,,
1144990,1,Australia,India,2,1,D'Arcy Short,Jasprit Bumrah,0,0,0,0,0,0,,
1144990,1,Australia,India,2,2,D'Arcy Short,Jasprit Bumrah,0,0,0,0,1,0,,
1144990,1,Australia,India,2,3,Aaron Finch,Jasprit Bumrah,0,0,0,0,0,0,,
1144990,1,Australia,India,2,4,Aaron Finch,Jasprit Bumrah,0,0,0,0,2,0,,
1144990,1,Australia,India,2,5,Aaron Finch,Jasprit Bumrah,0,0,0,0,1,0,,
1144990,1,Australia,India,2,6,D'Arcy Short,Jasprit Bumrah,0,0,0,0,0,0,,
1144990,1,Australia,India,3,1,Aaron Finch,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,3,2,Aaron Finch,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,3,3,Aaron Finch,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,3,4,Aaron Finch,Bhuvneshwar Kumar,0,0,0,0,2,0,,
1144990,1,Australia,India,3,5,Aaron Finch,Bhuvneshwar Kumar,0,0,0,0,1,0,,
1144990,1,Australia,India,3,6,D'Arcy Short,Bhuvneshwar Kumar,0,0,0,0,4,0,,
1144990,1,Australia,India,4,1,Aaron Finch,Jasprit Bumrah,0,0,0,0,1,0,,
1144990,1,Australia,India,4,2,D'Arcy Short,Jasprit Bumrah,0,0,0,0,1,0,,
1144990,1,Australia,India,4,3,Aaron Finch,Jasprit Bumrah,0,0,0,0,4,0,,
1144990,1,Australia,India,4,4,Aaron Finch,Jasprit Bumrah,0,0,0,0,4,0,,
1144990,1,Australia,India,4,5,Aaron Finch,Jasprit Bumrah,0,0,0,0,0,0,,
1144990,1,Australia,India,4,6,Aaron Finch,Jasprit Bumrah,0,0,0,0,2,0,,
1144990,1,Australia,India,5,1,D'Arcy Short,Khaleel Ahmed,0,0,0,0,0,0,D'Arcy Short,caught
1144990,1,Australia,India,5,2,Aaron Finch,Khaleel Ahmed,0,0,0,0,1,0,,
1144990,1,Australia,India,5,3,Chris Lynn,Khaleel Ahmed,0,0,0,0,4,0,,
1144990,1,Australia,India,5,4,Chris Lynn,Khaleel Ahmed,0,0,0,0,0,0,,
1144990,1,Australia,India,5,5,Chris Lynn,Khaleel Ahmed,0,0,0,0,1,0,,
1144990,1,Australia,India,5,6,Aaron Finch,Khaleel Ahmed,0,0,0,0,1,0,,
1144990,1,Australia,India,6,1,Aaron Finch,Bhuvneshwar Kumar,0,0,0,0,4,0,,
1144990,1,Australia,India,6,2,Aaron Finch,Bhuvneshwar Kumar,0,0,0,0,1,0,,
1144990,1,Australia,India,6,3,Chris Lynn,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,6,4,Chris Lynn,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1144990,1,Australia,India,6,5,Chris Lynn,Bhuvneshwar Kumar,0,0,0,0,1,0,,
1144990,1,Australia,India,6,6,Aaron Finch,Bhuvneshwar Kumar,0,0,0,0,1,0,,
1144990,1,Australia,India,7,1,Aaron Finch,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,7,2,Chris Lynn,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,7,3,Aaron Finch,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,7,4,Chris Lynn,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,7,5,Aaron Finch,Kuldeep Yadav,0,0,0,0,0,0,,
1144990,1,Australia,India,7,6,Aaron Finch,Kuldeep Yadav,0,0,0,0,0,0,,
1144990,1,Australia,India,8,1,Chris Lynn,Khaleel Ahmed,0,0,0,0,6,0,,
1144990,1,Australia,India,8,2,Chris Lynn,Khaleel Ahmed,0,0,0,0,0,0,,
1144990,1,Australia,India,8,3,Chris Lynn,Khaleel Ahmed,0,0,0,0,2,0,,
1144990,1,Australia,India,8,4,Chris Lynn,Khaleel Ahmed,0,0,0,0,6,0,,
1144990,1,Australia,India,8,5,Chris Lynn,Khaleel Ahmed,0,0,0,0,6,0,,
1144990,1,Australia,India,8,6,Chris Lynn,Khaleel Ahmed,0,0,0,0,1,0,,
1144990,1,Australia,India,9,1,Chris Lynn,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,9,2,Aaron Finch,Kuldeep Yadav,0,0,0,0,0,0,,
1144990,1,Australia,India,9,3,Aaron Finch,Kuldeep Yadav,0,0,0,0,0,0,Aaron Finch,caught
1144990,1,Australia,India,9,4,Glenn Maxwell,Kuldeep Yadav,0,0,0,0,2,0,,
1144990,1,Australia,India,9,5,Glenn Maxwell,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,9,6,Chris Lynn,Kuldeep Yadav,0,0,0,0,0,0,,
1144990,1,Australia,India,10,1,Glenn Maxwell,Krunal Pandya,0,0,0,0,0,0,,
1144990,1,Australia,India,10,2,Glenn Maxwell,Krunal Pandya,0,0,0,0,0,0,,
1144990,1,Australia,India,10,3,Glenn Maxwell,Krunal Pandya,0,0,0,0,1,0,,
1144990,1,Australia,India,10,4,Chris Lynn,Krunal Pandya,0,0,0,0,6,0,,
1144990,1,Australia,India,10,5,Chris Lynn,Krunal Pandya,0,0,0,0,0,0,,
1144990,1,Australia,India,10,6,Chris Lynn,Krunal Pandya,0,0,0,0,1,0,,
1144990,1,Australia,India,11,1,Chris Lynn,Kuldeep Yadav,0,0,0,0,0,0,Chris Lynn,caught
1144990,1,Australia,India,11,2,Marcus Stoinis,Kuldeep Yadav,0,0,0,0,2,0,,
1144990,1,Australia,India,11,3,Marcus Stoinis,Kuldeep Yadav,0,0,0,0,4,0,,
1144990,1,Australia,India,11,4,Marcus Stoinis,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,11,5,Glenn Maxwell,Kuldeep Yadav,0,0,0,0,0,0,,
1144990,1,Australia,India,11,6,Glenn Maxwell,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,12,1,Glenn Maxwell,Krunal Pandya,1,0,0,0,1,1,,
1144990,1,Australia,India,12,2,Glenn Maxwell,Krunal Pandya,0,0,0,0,1,0,,
1144990,1,Australia,India,12,3,Marcus Stoinis,Krunal Pandya,0,0,0,0,1,0,,
1144990,1,Australia,India,12,4,Glenn Maxwell,Krunal Pandya,0,0,0,0,2,0,,
1144990,1,Australia,India,12,5,Glenn Maxwell,Krunal Pandya,0,0,0,0,1,0,,
1144990,1,Australia,India,12,6,Marcus Stoinis,Krunal Pandya,0,0,0,0,0,0,,
1144990,1,Australia,India,12,7,Marcus Stoinis,Krunal Pandya,0,0,0,0,1,0,,
1144990,1,Australia,India,13,1,Marcus Stoinis,Khaleel Ahmed,1,0,0,0,1,1,,
1144990,1,Australia,India,13,2,Marcus Stoinis,Khaleel Ahmed,0,0,0,0,0,0,,
1144990,1,Australia,India,13,3,Marcus Stoinis,Khaleel Ahmed,0,0,0,0,0,0,,
1144990,1,Australia,India,13,4,Marcus Stoinis,Khaleel Ahmed,0,0,0,0,4,0,,
1144990,1,Australia,India,13,5,Marcus Stoinis,Khaleel Ahmed,1,0,0,0,1,1,,
1144990,1,Australia,India,13,6,Marcus Stoinis,Khaleel Ahmed,0,0,0,0,3,0,,
1144990,1,Australia,India,13,7,Glenn Maxwell,Khaleel Ahmed,0,0,0,0,1,0,,
1144990,1,Australia,India,13,8,Marcus Stoinis,Khaleel Ahmed,0,0,0,0,4,0,,
1144990,1,Australia,India,14,1,Glenn Maxwell,Krunal Pandya,0,0,0,0,2,0,,
1144990,1,Australia,India,14,2,Glenn Maxwell,Krunal Pandya,0,0,0,0,6,0,,
1144990,1,Australia,India,14,3,Glenn Maxwell,Krunal Pandya,0,0,0,0,6,0,,
1144990,1,Australia,India,14,4,Glenn Maxwell,Krunal Pandya,0,0,0,0,6,0,,
1144990,1,Australia,India,14,5,Glenn Maxwell,Krunal Pandya,0,0,0,0,2,0,,
1144990,1,Australia,India,14,6,Glenn Maxwell,Krunal Pandya,0,0,0,0,1,0,,
1144990,1,Australia,India,15,1,Glenn Maxwell,Kuldeep Yadav,1,0,0,0,1,1,,
1144990,1,Australia,India,15,2,Glenn Maxwell,Kuldeep Yadav,0,0,0,0,2,0,,
1144990,1,Australia,India,15,3,Glenn Maxwell,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,15,4,Marcus Stoinis,Kuldeep Yadav,0,0,0,0,0,0,,
1144990,1,Australia,India,15,5,Marcus Stoinis,Kuldeep Yadav,0,0,0,0,1,0,,
1144990,1,Australia,India,15,6,Glenn Maxwell,Kuldeep Yadav,1,0,0,0,1,1,,
1144990,1,Australia,India,15,7,Glenn Maxwell,Kuldeep Yadav,0,0,0,0,0,0,,
1144990,1,Australia,India,15,8,Glenn Maxwell,Kuldeep Yadav,0,0,0,0,2,0,,
1144990,1,Australia,India,16,1,Marcus Stoinis,Krunal Pandya,0,0,0,0,6,0,,
1144990,1,Australia,India,16,2,Marcus Stoinis,Krunal Pandya,0,0,0,0,2,0,,
1144990,1,Australia,India,16,3,Marcus Stoinis,Krunal Pandya,0,0,0,0,0,0,,
1144990,1,Australia,India,16,4,Marcus Stoinis,Krunal Pandya,0,0,0,0,1,0,,
1144990,1,Australia,India,16,5,Glenn Maxwell,Krunal Pandya,0,0,0,0,6,0,,
1144990,1,Australia,India,16,6,Glenn Maxwell,Krunal Pandya,0,0,0,0,2,0,,
1144990,1,Australia,India,17,1,Marcus Stoinis,Jasprit Bumrah,0,0,0,0,1,0,,
1144990,1,Australia,India,17,2,Glenn Maxwell,Jasprit Bumrah,0,0,0,0,0,0,Glenn Maxwell,caught
1144990,1,Australia,India,17,3,Ben McDermott,Jasprit Bumrah,0,0,0,0,2,0,,
1144990,1,Australia,India,17,4,Ben McDermott,Jasprit Bumrah,0,0,0,0,0,0,,
1144990,1,Australia,India,17,5,Ben McDermott,Jasprit Bumrah,0,1,0,0,1,1,,
1144990,1,Australia,India,17,6,Marcus Stoinis,Jasprit Bumrah,0,0,0,0,2,0,,
1144990,2,India,Australia,1,1,Rohit Sharma,Jason Behrendorff,0,0,0,0,3,0,,
1144990,2,India,Australia,1,2,Shikhar Dhawan,Jason Behrendorff,0,0,0,0,4,0,,
1144990,2,India,Australia,1,3,Shikhar Dhawan,Jason Behrendorff,0,0,0,0,0,0,,
1144990,2,India,Australia,1,4,Shikhar Dhawan,Jason Behrendorff,0,0,0,0,4,0,,
1144990,2,India,Australia,1,5,Shikhar Dhawan,Jason Behrendorff,0,0,0,0,0,0,,
1144990,2,India,Australia,1,6,Shikhar Dhawan,Jason Behrendorff,0,0,0,0,0,0,,
1144990,2,India,Australia,2,1,Rohit Sharma,Billy Stanlake,0,0,0,0,0,0,,
1144990,2,India,Australia,2,2,Rohit Sharma,Billy Stanlake,0,0,0,0,1,0,,
1144990,2,India,Australia,2,3,Shikhar Dhawan,Billy Stanlake,1,0,0,0,1,1,,
1144990,2,India,Australia,2,4,Shikhar Dhawan,Billy Stanlake,0,0,0,0,0,0,,
1144990,2,India,Australia,2,5,Shikhar Dhawan,Billy Stanlake,0,0,0,0,4,0,,
1144990,2,India,Australia,2,6,Shikhar Dhawan,Billy Stanlake,0,0,0,0,1,0,,
1144990,2,India,Australia,2,7,Rohit Sharma,Billy Stanlake,0,0,0,0,0,0,,
1144990,2,India,Australia,3,1,Shikhar Dhawan,Jason Behrendorff,0,0,0,0,0,0,,
1144990,2,India,Australia,3,2,Shikhar Dhawan,Jason Behrendorff,0,0,0,0,4,0,,
1144990,2,India,Australia,3,3,Shikhar Dhawan,Jason Behrendorff,0,0,0,0,2,0,,
