match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,total_runs,extra_runs,player_dismissed,dismissal_kind
1157759,1,West Indies,India,1,1,Shai Hope,Umesh Yadav,0,0,0,0,0,0,,
1157759,1,West Indies,India,1,2,Shai Hope,Umesh Yadav,0,0,0,0,4,0,,
1157759,1,West Indies,India,1,3,Shai Hope,Umesh Yadav,0,0,0,0,0,0,,
1157759,1,West Indies,India,1,4,Shai Hope,Umesh Yadav,0,0,0,0,0,0,,
1157759,1,West Indies,India,1,5,Shai Hope,Umesh Yadav,0,0,0,0,4,0,,
1157759,1,West Indies,India,1,6,Shai Hope,Umesh Yadav,0,0,0,0,0,0,,
1157759,1,West Indies,India,2,1,Denesh Ramdin,Khaleel Ahmed,1,0,0,0,1,1,,
1157759,1,West Indies,India,2,2,Denesh Ramdin,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,2,3,Denesh Ramdin,Khaleel Ahmed,0,0,0,0,1,0,,
1157759,1,West Indies,India,2,4,Shai Hope,Khaleel Ahmed,0,0,0,0,1,0,,
1157759,1,West Indies,India,2,5,Denesh Ramdin,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,2,6,Denesh Ramdin,Khaleel Ahmed,0,0,0,0,1,0,,
1157759,1,West Indies,India,2,7,Shai Hope,Khaleel Ahmed,0,0,0,0,4,0,,
1157759,1,West Indies,India,3,1,Denesh Ramdin,Umesh Yadav,0,0,0,0,0,0,Denesh Ramdin,caught
1157759,1,West Indies,India,3,2,Shimron Hetmyer,Umesh Yadav,0,0,0,0,0,0,,
1157759,1,West Indies,India,3,3,Shimron Hetmyer,Umesh Yadav,0,0,0,0,4,0,,
1157759,1,West Indies,India,3,4,Shimron Hetmyer,Umesh Yadav,0,0,0,0,0,0,,
1157759,1,West Indies,India,3,5,Shimron Hetmyer,Umesh Yadav,0,0,0,0,1,0,,
1157759,1,West Indies,India,3,6,Shai Hope,Umesh Yadav,0,0,0,0,1,0,,
1157759,1,West Indies,India,4,1,Shai Hope,Khaleel Ahmed,0,0,0,0,0,0,Shai Hope,run out
1157759,1,West Indies,India,4,2,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,4,3,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,4,4,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,4,5,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,4,6,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,5,1,Shimron Hetmyer,Jasprit Bumrah,0,0,0,0,1,0,,
1157759,1,West Indies,India,5,2,Kieron Pollard,Jasprit Bumrah,0,0,0,0,1,0,,
1157759,1,West Indies,India,5,3,Shimron Hetmyer,Jasprit Bumrah,0,0,0,0,4,0,,
1157759,1,West Indies,India,5,4,Shimron Hetmyer,Jasprit Bumrah,0,0,0,0,0,0,Shimron Hetmyer,caught
1157759,1,West Indies,India,5,5,Kieron Pollard,Jasprit Bumrah,0,0,0,0,1,0,,
1157759,1,West Indies,India,5,6,Darren Bravo,Jasprit Bumrah,0,0,0,0,0,0,,
1157759,1,West Indies,India,6,1,Kieron Pollard,Khaleel Ahmed,0,0,0,0,2,0,,
1157759,1,West Indies,India,6,2,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,6,3,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,6,4,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,6,5,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,6,6,Kieron Pollard,Khaleel Ahmed,0,0,0,0,0,0,,
1157759,1,West Indies,India,7,1,Darren Bravo,Jasprit Bumrah,0,0,0,0,1,0,,
1157759,1,West Indies,India,7,2,Kieron Pollard,Jasprit Bumrah,0,0,0,0,0,0,,
1157759,1,West Indies,India,7,3,Kieron Pollard,Jasprit Bumrah,0,0,0,0,1,0,,
