match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,total_runs,extra_runs,player_dismissed,dismissal_kind
1187005,1,South Africa,India,1,1,Reeza Hendricks,Washington Sundar,0,0,0,0,0,0,,
1187005,1,South Africa,India,1,2,Reeza Hendricks,Washington Sundar,0,0,0,0,1,0,,
1187005,1,South Africa,India,1,3,Quinton de Kock,Washington Sundar,0,0,0,0,4,0,,
1187005,1,South Africa,India,1,4,Quinton de Kock,Washington Sundar,0,0,0,0,0,0,,
1187005,1,South Africa,India,1,5,Quinton de Kock,Washington Sundar,0,0,0,0,1,0,,
1187005,1,South Africa,India,1,6,Reeza Hendricks,Washington Sundar,0,0,0,0,0,0,,
1187005,1,South Africa,India,2,1,Quinton de Kock,Deepak Chahar,0,0,0,0,1,0,,
1187005,1,South Africa,India,2,2,Reeza Hendricks,Deepak Chahar,0,0,0,0,0,0,,
1187005,1,South Africa,India,2,3,Reeza Hendricks,Deepak Chahar,0,0,0,0,0,0,,
1187005,1,South Africa,India,2,4,Reeza Hendricks,Deepak Chahar,0,0,0,0,4,0,,
1187005,1,South Africa,India,2,5,Reeza Hendricks,Deepak Chahar,0,0,0,0,0,0,,
1187005,1,South Africa,India,2,6,Reeza Hendricks,Deepak Chahar,0,0,0,0,0,0,,
1187005,1,South Africa,India,3,1,Quinton de Kock,Navdeep Saini,0,0,0,0,4,0,,
1187005,1,South Africa,India,3,2,Quinton de Kock,Navdeep Saini,0,0,0,0,4,0,,
1187005,1,South Africa,India,3,3,Quinton de Kock,Navdeep Saini,0,0,0,0,4,0,,
1187005,1,South Africa,India,3,4,Quinton de Kock,Navdeep Saini,0,0,0,0,0,0,,
1187005,1,South Africa,India,3,5,Quinton de Kock,Navdeep Saini,0,0,0,0,1,0,,
1187005,1,South Africa,India,3,6,Reeza Hendricks,Navdeep Saini,0,0,0,0,0,0,,
1187005,1,South Africa,India,4,1,Quinton de Kock,Deepak Chahar,0,0,0,0,4,0,,
1187005,1,South Africa,India,4,2,Quinton de Kock,Deepak Chahar,0,0,0,0,1,0,,
1187005,1,South Africa,India,4,3,Reeza Hendricks,Deepak Chahar,0,0,0,0,1,0,,
1187005,1,South Africa,India,4,4,Quinton de Kock,Deepak Chahar,0,0,0,0,1,0,,
1187005,1,South Africa,India,4,5,Reeza Hendricks,Deepak Chahar,0,0,0,0,0,0,Reeza Hendricks,caught
1187005,1,South Africa,India,4,6,Temba Bavuma,Deepak Chahar,0,0,0,0,0,0,,
1187005,1,South Africa,India,5,1,Quinton de Kock,Washington Sundar,0,0,0,0,0,0,,
1187005,1,South Africa,India,5,2,Quinton de Kock,Washington Sundar,0,0,0,0,0,0,,
1187005,1,South Africa,India,5,3,Quinton de Kock,Washington Sundar,0,0,0,0,0,0,,
