match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,total_runs,extra_runs,player_dismissed,dismissal_kind
1187013,1,India,Bangladesh,1,1,Rohit Sharma,Shafiul Islam,0,0,0,0,4,0,,
1187013,1,India,Bangladesh,1,2,Rohit Sharma,Shafiul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,1,3,Shikhar Dhawan,Shafiul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,1,4,Rohit Sharma,Shafiul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,1,5,Rohit Sharma,Shafiul Islam,0,0,0,0,4,0,,
1187013,1,India,Bangladesh,1,6,Rohit Sharma,Shafiul Islam,0,0,0,0,0,0,Rohit Sharma,leg before wicket
1187013,1,India,Bangladesh,2,1,Shikhar Dhawan,Al-Amin Hossain,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,2,2,Shikhar Dhawan,Al-Amin Hossain,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,2,3,Shikhar Dhawan,Al-Amin Hossain,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,2,4,Shikhar Dhawan,Al-Amin Hossain,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,2,5,KL Rahul,Al-Amin Hossain,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,2,6,Shikhar Dhawan,Al-Amin Hossain,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,3,1,KL Rahul,Shafiul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,3,2,Shikhar Dhawan,Shafiul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,3,3,KL Rahul,Shafiul Islam,0,0,0,0,4,0,,
1187013,1,India,Bangladesh,3,4,KL Rahul,Shafiul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,3,5,KL Rahul,Shafiul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,3,6,KL Rahul,Shafiul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,4,1,Shikhar Dhawan,Al-Amin Hossain,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,4,2,KL Rahul,Al-Amin Hossain,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,4,3,Shikhar Dhawan,Al-Amin Hossain,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,4,4,KL Rahul,Al-Amin Hossain,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,4,5,KL Rahul,Al-Amin Hossain,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,4,6,KL Rahul,Al-Amin Hossain,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,5,1,KL Rahul,Mustafizur Rahman,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,5,2,Shikhar Dhawan,Mustafizur Rahman,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,5,3,Shikhar Dhawan,Mustafizur Rahman,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,5,4,Shikhar Dhawan,Mustafizur Rahman,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,5,5,KL Rahul,Mustafizur Rahman,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,5,6,Shikhar Dhawan,Mustafizur Rahman,0,0,0,0,4,0,,
1187013,1,India,Bangladesh,6,1,KL Rahul,Shafiul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,6,2,KL Rahul,Shafiul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,6,3,KL Rahul,Shafiul Islam,0,0,0,0,4,0,,
1187013,1,India,Bangladesh,6,4,KL Rahul,Shafiul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,6,5,Shikhar Dhawan,Shafiul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,6,6,Shikhar Dhawan,Shafiul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,7,1,Shikhar Dhawan,Aminul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,7,2,Shikhar Dhawan,Aminul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,7,3,KL Rahul,Aminul Islam,0,0,0,0,0,0,KL Rahul,caught
1187013,1,India,Bangladesh,7,4,Shreyas Iyer,Aminul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,7,5,Shikhar Dhawan,Aminul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,7,6,Shreyas Iyer,Aminul Islam,0,0,0,0,6,0,,
1187013,1,India,Bangladesh,8,1,Shikhar Dhawan,Soumya Sarkar,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,8,2,Shreyas Iyer,Soumya Sarkar,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,8,3,Shreyas Iyer,Soumya Sarkar,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,8,4,Shikhar Dhawan,Soumya Sarkar,0,0,0,0,4,0,,
1187013,1,India,Bangladesh,8,5,Shikhar Dhawan,Soumya Sarkar,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,8,6,Shreyas Iyer,Soumya Sarkar,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,9,1,Shikhar Dhawan,Aminul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,9,2,Shreyas Iyer,Aminul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,9,3,Shikhar Dhawan,Aminul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,9,4,Shikhar Dhawan,Aminul Islam,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,9,5,Shreyas Iyer,Aminul Islam,0,0,0,0,0,0,,
1187013,1,India,Bangladesh,9,6,Shreyas Iyer,Aminul Islam,0,0,0,0,6,0,,
1187013,1,India,Bangladesh,10,1,Shikhar Dhawan,Soumya Sarkar,0,0,0,0,1,0,,
1187013,1,India,Bangladesh,10,2,Shreyas Iyer,Soumya Sarkar,0,0,0,0,0,0,,
