match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,total_runs,extra_runs,player_dismissed,dismissal_kind
1168247,1,India,Australia,1,1,Rohit Sharma,Jason Behrendorff,0,0,0,0,0,0,,
1168247,1,India,Australia,1,2,Rohit Sharma,Jason Behrendorff,0,0,0,0,1,0,,
1168247,1,India,Australia,1,3,KL Rahul,Jason Behrendorff,0,0,0,0,0,0,,
1168247,1,India,Australia,1,4,KL Rahul,Jason Behrendorff,0,0,0,0,0,0,,
1168247,1,India,Australia,1,5,KL Rahul,Jason Behrendorff,0,0,0,0,0,0,,
1168247,1,India,Australia,1,6,KL Rahul,Jason Behrendorff,0,0,0,0,0,0,,
1168247,1,India,Australia,2,1,Rohit Sharma,Jhye Richardson,0,0,0,0,1,0,,
1168247,1,India,Australia,2,2,KL Rahul,Jhye Richardson,0,0,0,0,4,0,,
1168247,1,India,Australia,2,3,KL Rahul,Jhye Richardson,0,0,0,0,1,0,,
1168247,1,India,Australia,2,4,Rohit Sharma,Jhye Richardson,0,0,0,0,0,0,,
1168247,1,India,Australia,2,5,Rohit Sharma,Jhye Richardson,0,0,0,0,1,0,,
1168247,1,India,Australia,2,6,KL Rahul,Jhye Richardson,0,0,0,0,4,0,,
1168247,1,India,Australia,3,1,Rohit Sharma,Jason Behrendorff,0,0,0,0,2,0,,
1168247,1,India,Australia,3,2,Rohit Sharma,Jason Behrendorff,0,0,0,0,0,0,,
1168247,1,India,Australia,3,3,Rohit Sharma,Jason Behrendorff,0,0,0,0,0,0,Rohit Sharma,caught
1168247,1,India,Australia,3,4,KL Rahul,Jason Behrendorff,0,0,0,0,0,0,,
1168247,1,India,Australia,3,5,KL Rahul,Jason Behrendorff,0,0,0,0,1,0,,
1168247,1,India,Australia,3,6,Virat Kohli,Jason Behrendorff,0,0,0,0,0,0,,
1168247,1,India,Australia,4,1,KL Rahul,Jhye Richardson,0,0,0,0,4,0,,
1168247,1,India,Australia,4,2,KL Rahul,Jhye Richardson,0,0,0,0,1,0,,
1168247,1,India,Australia,4,3,Virat Kohli,Jhye Richardson,0,0,0,0,0,0,,
1168247,1,India,Australia,4,4,Virat Kohli,Jhye Richardson,0,0,0,0,1,0,,
1168247,1,India,Australia,4,5,KL Rahul,Jhye Richardson,0,0,0,0,4,0,,
1168247,1,India,Australia,4,6,KL Rahul,Jhye Richardson,0,0,0,0,1,0,,
1168247,1,India,Australia,5,1,KL Rahul,Jason Behrendorff,0,0,0,0,1,0,,
1168247,1,India,Australia,5,2,Virat Kohli,Jason Behrendorff,0,0,0,0,4,0,,
1168247,1,India,Australia,5,3,Virat Kohli,Jason Behrendorff,0,0,0,0,1,0,,
1168247,1,India,Australia,5,4,KL Rahul,Jason Behrendorff,0,0,0,0,1,0,,
1168247,1,India,Australia,5,5,Virat Kohli,Jason Behrendorff,0,0,0,0,4,0,,
1168247,1,India,Australia,5,6,Virat Kohli,Jason Behrendorff,0,0,0,0,1,0,,
1168247,1,India,Australia,6,1,Virat Kohli,Nathan Coulter-Nile,0,0,0,0,4,0,,
1168247,1,India,Australia,6,2,Virat Kohli,Nathan Coulter-Nile,0,0,0,0,1,0,,
1168247,1,India,Australia,6,3,KL Rahul,Nathan Coulter-Nile,0,0,0,0,1,0,,
1168247,1,India,Australia,6,4,Virat Kohli,Nathan Coulter-Nile,0,0,0,0,1,0,,
1168247,1,India,Australia,6,5,KL Rahul,Nathan Coulter-Nile,0,0,0,0,0,0,,
1168247,1,India,Australia,6,6,KL Rahul,Nathan Coulter-Nile,0,0,0,0,4,0,,
1168247,1,India,Australia,7,1,Virat Kohli,Adam Zampa,0,0,0,0,1,0,,
1168247,1,India,Australia,7,2,KL Rahul,Adam Zampa,0,0,0,0,0,0,,
1168247,1,India,Australia,7,3,KL Rahul,Adam Zampa,0,0,0,0,4,0,,
1168247,1,India,Australia,7,4,KL Rahul,Adam Zampa,0,0,0,0,1,0,,
1168247,1,India,Australia,7,5,Virat Kohli,Adam Zampa,0,0,0,0,1,0,,
1168247,1,India,Australia,7,6,KL Rahul,Adam Zampa,1,0,0,0,1,1,,
