match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,total_runs,extra_runs,player_dismissed,dismissal_kind
1187018,1,West Indies,India,1,1,Lendl Simmons,Washington Sundar,0,0,0,0,1,0,,
1187018,1,West Indies,India,1,2,Evin Lewis,Washington Sundar,0,0,0,0,4,0,,
1187018,1,West Indies,India,1,3,Evin Lewis,Washington Sundar,0,0,0,0,6,0,,
1187018,1,West Indies,India,1,4,Evin Lewis,Washington Sundar,0,0,0,0,0,0,,
1187018,1,West Indies,India,1,5,Evin Lewis,Washington Sundar,0,0,0,0,1,0,,
1187018,1,West Indies,India,1,6,Lendl Simmons,Washington Sundar,0,0,0,0,1,0,,
1187018,1,West Indies,India,2,1,Lendl Simmons,Deepak Chahar,0,0,0,0,0,0,,
1187018,1,West Indies,India,2,2,Lendl Simmons,Deepak Chahar,0,0,0,0,0,0,Lendl Simmons,caught
1187018,1,West Indies,India,2,3,Brandon King,Deepak Chahar,1,0,0,0,1,1,,
1187018,1,West Indies,India,2,4,Brandon King,Deepak Chahar,0,0,0,0,1,0,,
1187018,1,West Indies,India,2,5,Evin Lewis,Deepak Chahar,0,0,0,0,1,0,,
1187018,1,West Indies,India,2,6,Brandon King,Deepak Chahar,0,0,0,0,4,0,,
1187018,1,West Indies,India,2,7,Brandon King,Deepak Chahar,0,0,0,0,1,0,,
1187018,1,West Indies,India,3,1,Brandon King,Bhuvneshwar Kumar,0,0,0,0,1,0,,
1187018,1,West Indies,India,3,2,Evin Lewis,Bhuvneshwar Kumar,0,0,1,0,1,1,,
1187018,1,West Indies,India,3,3,Brandon King,Bhuvneshwar Kumar,0,0,0,0,1,0,,
1187018,1,West Indies,India,3,4,Evin Lewis,Bhuvneshwar Kumar,0,0,0,0,1,0,,
1187018,1,West Indies,India,3,5,Brandon King,Bhuvneshwar Kumar,0,0,0,0,2,0,,
1187018,1,West Indies,India,3,6,Brandon King,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1187018,1,West Indies,India,4,1,Evin Lewis,Deepak Chahar,0,0,0,0,6,0,,
1187018,1,West Indies,India,4,2,Evin Lewis,Deepak Chahar,0,0,0,0,4,0,,
1187018,1,West Indies,India,4,3,Evin Lewis,Deepak Chahar,1,0,0,0,1,1,,
1187018,1,West Indies,India,4,4,Evin Lewis,Deepak Chahar,0,0,0,0,1,0,,
1187018,1,West Indies,India,4,5,Brandon King,Deepak Chahar,0,0,0,0,0,0,,
1187018,1,West Indies,India,4,6,Brandon King,Deepak Chahar,0,0,0,0,6,0,,
1187018,1,West Indies,India,4,7,Brandon King,Deepak Chahar,0,0,0,0,1,0,,
1187018,1,West Indies,India,5,1,Brandon King,Bhuvneshwar Kumar,0,0,0,0,0,0,,
1187018,1,West Indies,India,5,2,Brandon King,Bhuvneshwar Kumar,0,0,0,0,1,0,,
